id,name,sku,description,price,special_price,erpstock_label,manufacturer_label,Processeur,Système d'exploitation,Mémoire RAM,Disque Dur,Carte mère,Carte Graphique,Dimensions,Garantie,Couleur
67112,Pc de Bureau Gamer MYTEK i7 14è Gén 64Go RTX 5070 12Go ,NITRO-14700-5070-64G,"Processeur: Intel Core i7 14700KF (Up to 5.6 GHz Turbo max , 33Mo Mémoire cache, 20-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG KIT SPECTRIX D35G 64 Go ( 4 X 16 Go ) 3200Mhz DDR4 RGB - Disque Dur: MSI SSD SPATIUM M470 Pro M.2 NVME Gen4x4 1To R6000-W4500 - Carte mère: MSI PRO B760M-P DDR4 m-ATX - Carte graphique: MSI GeForce RTX 5070 12G VENTUS 2X OC - Refroidisseur CPU: COOLER MASTER AIR-COOLER HYPER 212 SPECTRUM V3 LGA1700/AM5 TDP 200W - Boîtier Gamer MSI MAG FORGE M100R / Micro-ATX / 4 ventilo ARGB + Controlleur - BLOC D'ALIMENTATION MSI MAG A750GN PCIE5 - Dimensions: 388 x 200 x 423 mm - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",5569,,Sur commande 48h,POWERED-BY-MSI-ESSENTIAL,"Intel Core i7 14700KF (Up to 5.6 GHz Turbo max , 33Mo Mémoire cache, 20",FreeDos,XPG KIT SPECTRIX D35G 64 Go ( 4 X 16 Go ) 3200Mhz DDR4 RGB,MSI SSD SPATIUM M470 Pro M.2 NVME Gen4x4 1To R6000,MSI PRO B760M,MSI GeForce RTX 5070 12G VENTUS 2X OC,388 x 200 x 423 mm,1 an Retrait en Magasin ou Livraison Gratuite *,Noir
61838,Pc de Bureau Gamer MYTEK i9 12è Gén 32G RTX5060 Ti 16G,WITCHER-12900-16G5060Ti,"Processeur: Intel Core i9-12900KF (Up to 5.20 GHz Turbo max , 30Mo Mémoire cache, 16-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG LANCER BLADE 32 Go ( 4 X 8 Go ) 5600Mhz DDR5 RGB - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600-W3000 - Carte mère: MSI PRO Z790-P WIFI DDR5 - Carte Graphique: MSI GeForce RTX 5060 Ti 16G GAMING TRIO OC WHITE - Refroidisseur CPU: MSI LIQUID-COOLING MAG CORELIQUID E360 WHITE ( LGA1700 / AM5 ) RGB - Boîtier Gamer MSI MAG FORGE 320R AIRFLOW WHITE  / ATX / 4 ventilo RGB - MSI BLOC D'ALIMENTATION MAG A750GN PCIE5 - Dimensions: 472,5 x 210 x 498 mm - Couleur: Blanc - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",5659,,Sur commande 48h,MYTEK,Intel Core i9,FreeDos,XPG LANCER BLADE 32 Go ( 4 X 8 Go ) 5600Mhz DDR5 RGB,MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600,MSI PRO Z790,MSI GeForce RTX 5060 Ti 16G GAMING TRIO OC WHITE,"472,5 x 210 x 498 mm",1 an Retrait en Magasin ou Livraison Gratuite *,Blanc
61844,Pc de Bureau Gamer MYTEK i7 14è Gén 32G RTX5060 Ti 16G,WITCHER-14700K-16G5060Ti,"Processeur: Intel Core i7 14700KF (Up to 5.6 GHz Turbo max , 33Mo Mémoire cache, 20-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG LANCER BLADE 32 Go ( 4 X 8 Go ) 5600Mhz DDR5 RGB - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600-W3000 - Carte mère: MSI PRO Z790-P WIFI DDR5 - Carte Graphique: MSI GeForce RTX 5060 Ti 16G GAMING TRIO OC WHITE - Refroidisseur CPU: MSI LIQUID-COOLING MAG CORELIQUID E360 WHITE ( LGA1700 / AM5 ) RGB - Boîtier Gamer MSI MAG FORGE 320R AIRFLOW WHITE  / ATX / 4 ventilo RGB - MSI BLOC D'ALIMENTATION MAG A750GN PCIE5 - Dimensions: 472,5 x 210 x 498 mm - Couleur: Blanc - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",5899,,Sur commande 48h,MYTEK,"Intel Core i7 14700KF (Up to 5.6 GHz Turbo max , 33Mo Mémoire cache, 20",FreeDos,XPG LANCER BLADE 32 Go ( 4 X 8 Go ) 5600Mhz DDR5 RGB,MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600,MSI PRO Z790,MSI GeForce RTX 5060 Ti 16G GAMING TRIO OC WHITE,"472,5 x 210 x 498 mm",1 an Retrait en Magasin ou Livraison Gratuite *,Blanc
62130,Pc de Bureau Gamer MYTEK Ultra 7 265KF 32Go RTX 5070 12Go,SPY-B57-265KF-5070,"Processeur: Intel Core Ultra 7 265KF (Up to 5.5 GHz Turbo max , 30Mo Mémoire cache, 20-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: OCPC PISTA 32Go ( 2 X 16Go ) 6000Mhz DDR5 CL38 RGB - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 500Go R3600-W2300 + MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600-W3000 - Carte mère: MSI PRO B860M-A WIFI - Carte Graphique: MSI GeForce RTX 5070 12G VENTUS 2X OC - Refroidisseur CPU: MSI LIQUID-COOLING MAG CORELIQUID I240 WHITE - Boîtier Gamer MSI MAG FORGE M100R WHITE / Micro-ATX / 4 ventilo ARGB + Controlleur - MSI BLOC D'ALIMENTATION MAG A750GN PCIE5 - Dimensions: 388 x 200 x 423 mm - Couleur: Blanc - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",6499,6119.0,Sur commande 48h,MYTEK,"Intel Core Ultra 7 265KF (Up to 5.5 GHz Turbo max , 30Mo Mémoire cache, 20",FreeDos,OCPC PISTA 32Go ( 2 X 16Go ) 6000Mhz DDR5 CL38 RGB,MSI SSD SPATIUM M450 M.2 NVME Gen4x4 500Go R3600,MSI PRO B860M,MSI GeForce RTX 5070 12G VENTUS 2X OC,388 x 200 x 423 mm,1 an Retrait en Magasin ou Livraison Gratuite *,Blanc
61601,Pc de Bureau Gamer MYTEK i7 14è Gén 32G RTX5070 12G ,WITCHER-14700-5070,"Processeur: Intel Core i7 14700KF (Up to 5.6 GHz Turbo max , 33Mo Mémoire cache, 20-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG LANCER BLADE 32 Go ( 4 X 8 Go ) 5600Mhz DDR5 RGB - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600-W3000 - Carte mère: MSI PRO Z790-P WIFI DDR5 - Carte Graphique: MSI GeForce RTX 5070 12G VENTUS 2X OC WHITE - Refroidisseur CPU: MSI LIQUID-COOLING MAG CORELIQUID E360 WHITE ( LGA1700 / AM5 ) RGB - Boîtier Gamer MSI MAG FORGE 320R AIRFLOW WHITE  / ATX / 4 ventilo RGB - MSI BLOC D'ALIMENTATION MAG A850GN PCIE5 - Dimensions: 472,5 x 210 x 498 mm - Couleur: Blanc - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",6369,,Sur commande 48h,POWERED-BY-MSI-ESSENTIAL,"Intel Core i7 14700KF (Up to 5.6 GHz Turbo max , 33Mo Mémoire cache, 20",FreeDos,XPG LANCER BLADE 32 Go ( 4 X 8 Go ) 5600Mhz DDR5 RGB,MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600,MSI PRO Z790,MSI GeForce RTX 5070 12G VENTUS 2X OC WHITE,"472,5 x 210 x 498 mm",1 an Retrait en Magasin ou Livraison Gratuite *,Blanc
58819,Pc de Bureau Gamer MYTEK i7 13è Gén 32Go MSI RTX 5070 12G ,SCORPION-13700K-5070,"Processeur: Intel Core i7-13700K (up to 5.40 GHz Turbo max , 30Mo Mémoire cache, 16-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG KIT LANCER 32 Go ( 2 X 16 Go ) 5200Mhz DDR5 RGB - Disque Dur: KINGSTON SSD NV3 M.2 NVME Gen4x4 2To R6000-W5000 - Carte mère: MSI B760M PROJECT ZERO - Carte graphique: MSI GeForce RTX 5070 12G VENTUS 2X OC - Refroidisseur CPU: MSI LIQUID-COOLING MAG CORELIQUID E360 ( LGA1700 / AM5 ) RGB - Boîtier MSI MAG PANO M100R PZ - Alimentation MSI MAG A750GL 80+ Gold PCI-E5 FULL MODULAIRE - Dimensions: 440 x 235 x 405 mm - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",6599,,Sur commande 48h,MYTEK,Intel Core i7,FreeDos,XPG KIT LANCER 32 Go ( 2 X 16 Go ) 5200Mhz DDR5 RGB,KINGSTON SSD NV3 M.2 NVME Gen4x4 2To R6000,MSI B760M PROJECT ZERO,MSI GeForce RTX 5070 12G VENTUS 2X OC,440 x 235 x 405 mm,1 an Retrait en Magasin ou Livraison Gratuite *,Noir
58515,Pc de Bureau Gamer MYTEK Ultra 7 265K 64Go MSI RTX 5070 Ti 16G,DAVINCI-265K-5070Ti,"Processeur: Intel Core Ultra 7 265K (Up to 5.5 GHz Turbo max , 30Mo Mémoire cache, 20-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: G.SKILL KIT UDIMM RIPJAWS M5 RGB White 64 Go ( 2 X 32 Go ) DDR5 5200 MHz CL40 - Disque Dur: KINGSTON SSD NV3 M.2 NVME Gen4x4 2To R6000-W5000 - Carte mère: MSI PRO B860-P WIFI - Carte graphique: MSI GeForce RTX 5070 Ti 16G VENTUS 3X OC - Refroidisseur CPU: MSI LIQUID-COOLING MAG CORELIQUID I360 WHITE - Boîtier MSI MPG VELOX 100R WHITE / ATX / 4 ventilo ARGB + Controlleur - Alimentation MSI MAG A850GL PCIE5 WHITE - Couleur: Blanc - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",8759,,Sur commande 48h,POWERED-BY-MSI-ESSENTIAL,"Intel Core Ultra 7 265K (Up to 5.5 GHz Turbo max , 30Mo Mémoire cache, 20",FreeDos,G.SKILL KIT UDIMM RIPJAWS M5 RGB White 64 Go ( 2 X 32 Go ) DDR5 5200 MHz CL40,KINGSTON SSD NV3 M.2 NVME Gen4x4 2To R6000,MSI PRO B860,MSI GeForce RTX 5070 Ti 16G VENTUS 3X OC,,1 an Retrait en Magasin ou Livraison Gratuite *,Blanc
69477,Pc de Bureau ASUS ExpertCenter P500MV i5 13è Gén 8G 512G SSD - Gris,P500MV-13420H1350,"Processeur: Intel Core i5-13420H (Up to 4.60 GHz Turbo max , 12Mo Mémoire cache, Octa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go DDR5 - Disque Dur: 512 Go SSD - Carte Graphique: Intel® UHD Graphics avec Wi-Fi, Bluetooth, 2x USB 3.2 Gen 1 Type-A, 1x USB 3.2 Gen 1 Type-C, 4x USB 2.0 Type-A, 1x HDMI 1.4, 1x RJ45, 1x Displayport 1.4, 1x audio 7.1 canaux (3 ports), 1x prise audio combinée 3,5 mm - Couleur: Gris - Garantie: 1 an + Clavier & Souris Retrait en Magasin ou Livraison Gratuite *",1445,,En stock,ASUS,Intel Core i5,FreeDos,8 Go DDR5,512 Go SSD,,Intel® UHD Graphics avec Wi,,1 an + Clavier & Souris Retrait en Magasin ou Livraison Gratuite *,Gris
65941,Pc de Bureau Pro MYTEK AMD RYZEN 5 32G 500Go SSD - Noir,SHIELD-3400G-32G,"Processeur: AMD Ryzen™ 5 3400G ( 3.7 GHz up to 4.2 GHz Turbo max , 4Mo Mémoire cache, Quad-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 32Go ( 2x16Go ) DDR4 3200Mhz - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 500Go R3600-W2300 - Carte mère: MSI A520M-A PRO mATX - Carte graphique: AMD Radeon Vega 11 Graphics - Boîtier MSI PRO SHIELD M100P / Micro-ATX / 1 ventilo 80 - Bloc d'alimentation MSI MAG A300N-H - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",1449,,En stock,MYTEK,"AMD Ryzen™ 5 3400G ( 3.7 GHz up to 4.2 GHz Turbo max , 4Mo Mémoire cache, Quad",FreeDos,32Go ( 2x16Go ) DDR4 3200Mhz,MSI SSD SPATIUM M450 M.2 NVME Gen4x4 500Go R3600,MSI A520M,AMD Radeon Vega 11 Graphics,,1 an Retrait en Magasin ou Livraison Gratuite *,Noir
59308,PC de Bureau DELL OPTIPLEX 7020 i3 14è Gén 16Go 512Go SSD - Noir,7020-I3-512SSD-16G,"Processeur: Intel Core i3 14100 (Up to 4.7 GHz Turbo max , 12Mo de Mémoire Cache, Quad-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go DDR5 - Disque Dur: 512Go SSD - Carte Graphique: Intel® UHD Graphics avec 4x USB 2.0, 1x USB 3.2 Gen 1, 2x USB-A 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 1.4b, 1x DisplayPort 1.4a, 1x RJ-45, Prise jack audio universelle - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",1455,,En arrivage,DELL,"Intel Core i3 14100 (Up to 4.7 GHz Turbo max , 12Mo de Mémoire Cache, Quad",FreeDos,16 Go DDR5,512Go SSD,,"Intel® UHD Graphics avec 4x USB 2.0, 1x USB 3.2 Gen 1, 2x USB",,1 an Retrait en Magasin ou Livraison Gratuite *,Noir
67698,Pc De Bureau HP Pro Mini 260 G9 i3 13è Gén 8Go 256Go SSD - Noir,9H6E0ET,"Processeur: Intel Core i3-1315U (Up to 4.50 GHz Turbo max , 10Mo de Mémoire Cache, Hexa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go DDR4 - Disque Dur: 256 Go SSD - Carte Graphique: Intel UHD Graphics avec Wi-Fi, Bluetooth, 1x USB Type-C, 6x USB Type-A, 1x HDMI 1.4b, 1x RJ-45, 1x DisplayPort, 1x prise combinée casque/microphone, 1 port série - Couleur: Noir - Garantie: 3 ans + Clavier & Souris Retrait en Magasin ou Livraison Gratuite *",1469,,En stock,HP,Intel Core i3,FreeDos,8 Go DDR4,256 Go SSD,,Intel UHD Graphics avec Wi,,3 ans + Clavier & Souris Retrait en Magasin ou Livraison Gratuite *,Noir
62647,Pc de Bureau Pro MYTEK i5 12ème Gén 16G 500Go SSD - Noir,SHIELD-12400-16G,"Processeur: Intel Core i5-12400 ( 2.50 GHz up to 4.40 GHz Turbo max , 18Mo Mémoire cache, Hexa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 16Go ( 2 x 8Go ) DDR4 3200Mhz - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 500Go R3600-W2300 - Carte mère: MSI PRO H610M-E DDR4 mATX - Carte graphique: Intel UHD Graphics 730 - Refroidisseur CPU: DEEPCOOL AIR-COOLER AG200 LGA1700/AM5 TDP 100W - Boîtier MSI PRO SHIELD M100P / Micro-ATX / 1 ventilo 80 - Bloc d'alimentation MSI MAG A300N-H - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",1479,,Sur commande 48h,MYTEK,Intel Core i5,FreeDos,16Go ( 2 x 8Go ) DDR4 3200Mhz,MSI SSD SPATIUM M450 M.2 NVME Gen4x4 500Go R3600,MSI PRO H610M,Intel UHD Graphics 730,,1 an Retrait en Magasin ou Livraison Gratuite *,Noir
66961,Pc de Bureau ASUS ExpertCenter P500MV i5 13è Gén 8G 512Go SSD - Gris,P500MV-13420H0540-W11P,"Processeur: Intel Core i5-13420H (Up to 4.60 GHz Turbo max , 12Mo Mémoire cache, Octa-Core ) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 8Go DDR5 - Disque Dur: 512Go SSD - Carte Graphique: Intel® UHD Graphics avec Wi-Fi, Bluetooth, 2x USB 3.2 Gen 1 Type-A, 1x USB 3.2 Gen 1 Type-C, 4x USB 2.0 Type-A, 1x HDMI 1.4, 1x RJ45, 1x Displayport 1.4, 1x audio 7.1 canaux (3 ports), 1x prise audio combinée 3,5 mm - Couleur: Gris - Garantie: 1 an + Clavier & Souris Retrait en Magasin ou Livraison Gratuite *",1505,,En stock,ASUS,Intel Core i5,Windows 11 Pro,8Go DDR5,512Go SSD,,Intel® UHD Graphics avec Wi,,1 an + Clavier & Souris Retrait en Magasin ou Livraison Gratuite *,Gris
59309,PC de Bureau DELL OPTIPLEX 7020 i3 14è Gén 24Go 512Go SSD - Noir,7020-I3-512SSD-24G,"Processeur: Intel Core i3 14100 (Up to 4.7 GHz Turbo max , 12Mo de Mémoire Cache, Quad-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 24 Go DDR5 - Disque Dur: 512Go SSD - Carte Graphique: Intel® UHD Graphics avec 4x USB 2.0, 1x USB 3.2 Gen 1, 2x USB-A 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 1.4b, 1x DisplayPort 1.4a, 1x RJ-45, Prise jack audio universelle - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",1515,,En arrivage,DELL,"Intel Core i3 14100 (Up to 4.7 GHz Turbo max , 12Mo de Mémoire Cache, Quad",FreeDos,24 Go DDR5,512Go SSD,,"Intel® UHD Graphics avec 4x USB 2.0, 1x USB 3.2 Gen 1, 2x USB",,1 an Retrait en Magasin ou Livraison Gratuite *,Noir
60424,PC de Bureau DELL OPTIPLEX 7020 i3 14è Gén 16G 512Go SSD - Noir,BU-7020-I3-512SSD-16G-W11P,"Processeur: Intel Core i3 14100 (Up to 4.7 GHz Turbo max , 12Mo de Mémoire Cache, Quad-Core ) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 16 Go DDR5 - Disque Dur: 512Go SSD - Carte Graphique: Intel® UHD Graphics avec 4x USB 2.0, 1x USB 3.2 Gen 1, 2x USB-A 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 1.4b, 1x DisplayPort 1.4a, 1x RJ-45, Prise jack audio universelle - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",1515,,En arrivage,DELL,"Intel Core i3 14100 (Up to 4.7 GHz Turbo max , 12Mo de Mémoire Cache, Quad",Windows 11 Pro,16 Go DDR5,512Go SSD,,"Intel® UHD Graphics avec 4x USB 2.0, 1x USB 3.2 Gen 1, 2x USB",,1 an Retrait en Magasin ou Livraison Gratuite *,Noir
65022,PC de Bureau LENOVO ThinkCentre néo 50q Gen 5 i3 13è Gén 32Go 512Go SSD ,13B90021FM-32G,"Processeur: Intel Core i3-1315U (up to 4.50 GHz Turbo max , 10 Mo de Mémoire Cache, Hexa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 32 Go DDR5 - Disque Dur: 512 Go SSD - Carte Graphique: Intel UHD Graphics avec Wi-Fi, Bluetooth, 1x USB-C 3.2 Gen 2, 3x USB-A 3.2 Gen 2, 2x USB-A 2.0, 1x HDMI 2.1 TMDS, 1x RJ-45, 1x DisplayPort 1.4b, 1x prise combinée casque/microphone (3,5 mm) - Couleur: Noir - Garantie: 3 ans + Clavier & Souris Retrait en Magasin ou Livraison Gratuite *",1529,,En stock,LENOVO,Intel Core i3,FreeDos,32 Go DDR5,512 Go SSD,,Intel UHD Graphics avec Wi,,3 ans + Clavier & Souris Retrait en Magasin ou Livraison Gratuite *,Noir
65498,Pc de Bureau ASUS ExpertCenter P500MV i3 13è Gén 32G 256Go SSD - Gris,P500MV-31315U0220-32G,"Processeur: Intel Core i3-1315U (Up to 4.50 GHz Turbo max , 10Mo Mémoire cache, Hexa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 32Go DDR5 - Disque Dur: 256Go SSD - Carte Graphique: Intel® UHD Graphics avec Wi-Fi, Bluetooth, 2x USB 3.2 Gen 1 Type-A, 1x USB 3.2 Gen 1 Type-C, 4x USB 2.0 Type-A, 1x HDMI 1.4, 1x RJ45, 1x Displayport 1.4, 1x audio 7.1 canaux (microphone, sortie ligne, entrée ligne), 1x prise audio combinée 3,5 mm - Couleur: Gris - Garantie: 1 an + Clavier & Souris Retrait en Magasin ou Livraison Gratuite *",1555,,En stock,ASUS,Intel Core i3,FreeDos,32Go DDR5,256Go SSD,,Intel® UHD Graphics avec Wi,,1 an + Clavier & Souris Retrait en Magasin ou Livraison Gratuite *,Gris
64112,PC de Bureau DELL OPTIPLEX 7020 i3 14è Gén 16G 512G SSD - Noir,7020-I3-512SSD-3Y-16G,"Processeur: Intel Core i3 14100 (Up to 4.7 GHz Turbo max , 12Mo de Mémoire Cache, Quad-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go DDR5 - Disque Dur: 512Go SSD - Carte Graphique: Intel® UHD Graphics avec 4x USB 2.0, 1x USB 3.2 Gen 1, 2x USB-A 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 1.4b, 1x DisplayPort 1.4a, 1x RJ-45, Prise jack audio universelle - Couleur: Noir - Garantie: 3 ans Retrait en Magasin ou Livraison Gratuite *",1559,,En stock,DELL,"Intel Core i3 14100 (Up to 4.7 GHz Turbo max , 12Mo de Mémoire Cache, Quad",FreeDos,16 Go DDR5,512Go SSD,,"Intel® UHD Graphics avec 4x USB 2.0, 1x USB 3.2 Gen 1, 2x USB",,3 ans Retrait en Magasin ou Livraison Gratuite *,Noir
66826,PC de Bureau DELL OPTIPLEX 7020 MT i3 12è Gén 16G 512Go SSD - Noir,N116O7020MTEMEA-3Y-16G,"Processeur: Intel Core i3-12100 (Up to 4.30 GHz Turbo max , 12Mo de Mémoire Cache, Quad-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 16Go DDR5 - Disque Dur: 512Go SSD - Carte Graphique: Intel® UHD Graphics avec 4x USB 2.0, 1x USB 3.2 Gen 1, 2x USB-A 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 1.4b, 1x DisplayPort 1.4a, 1x RJ-45, Prise jack audio universelle - Couleur: Noir - Garantie: 3 ans Retrait en Magasin ou Livraison Gratuite *",1569,,Sur commande 48h,DELL,Intel Core i3,FreeDos,16Go DDR5,512Go SSD,,"Intel® UHD Graphics avec 4x USB 2.0, 1x USB 3.2 Gen 1, 2x USB",,3 ans Retrait en Magasin ou Livraison Gratuite *,Noir
67705,Pc De Bureau HP Pro Mini 260 G9 i5 13è Gén 8Go 512Go SSD - Noir,9H6E6ET,"Processeur: Intel Core i5-1335U (Up to 4.6 GHz Turbo max , 12Mo de Mémoire Cache, 10-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go DDR4 - Disque Dur: 512 Go SSD - Carte Graphique: Intel Iris Xᵉ Graphics avec Wi-Fi, Bluetooth, 1x USB Type-C, 6x USB Type-A, 1x HDMI 1.4b, 1x RJ-45, 1x DisplayPort, 1x prise combinée casque/microphone, 1 port série - Couleur: Noir - Garantie: 3 ans + Clavier & Souris Retrait en Magasin ou Livraison Gratuite *",1569,,En stock,HP,Intel Core i5,FreeDos,8 Go DDR4,512 Go SSD,,Intel Iris Xᵉ Graphics avec Wi,,3 ans + Clavier & Souris Retrait en Magasin ou Livraison Gratuite *,Noir
60426,PC de Bureau DELL OPTIPLEX 7020 i3 14è Gén 24G 512Go SSD - Noir,BU-7020-I3-512SSD-24G-W11P,"Processeur: Intel Core i3 14100 (Up to 4.7 GHz Turbo max , 12Mo de Mémoire Cache, Quad-Core ) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 24 Go DDR5 - Disque Dur: 512Go SSD - Carte Graphique: Intel® UHD Graphics avec 4x USB 2.0, 1x USB 3.2 Gen 1, 2x USB-A 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 1.4b, 1x DisplayPort 1.4a, 1x RJ-45, Prise jack audio universelle - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",1575,,En arrivage,DELL,"Intel Core i3 14100 (Up to 4.7 GHz Turbo max , 12Mo de Mémoire Cache, Quad",Windows 11 Pro,24 Go DDR5,512Go SSD,,"Intel® UHD Graphics avec 4x USB 2.0, 1x USB 3.2 Gen 1, 2x USB",,1 an Retrait en Magasin ou Livraison Gratuite *,Noir
59321,PC de Bureau LENOVO ThinkCentre néo 50q Gen 4 i5 13è Gén 16G 512Go SSD ,12LN005SFM-16G,"Processeur: Intel Core i5-13420H (up to 4,60 GHz Turbo max , 12 Mo de Mémoire Cache, Octa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go DDR4-3200 - Disque Dur: 512 Go SSD - Carte Graphique: Intel UHD Graphics avec Wi-Fi, Bluetooth, 1x USB-C® 3.2 Gen 2, 3x USB 3.2 Gen 2, 2x USB 2.0, 1x HDMI 2.1 TMDS, 1x RJ-45, 1x DisplayPort™ 1.4, 1x prise combo casque/microphone (3,5 mm) - Couleur: Noir - Garantie: 1 an + Clavier & Souris Livraison Gratuite à partir de 300DT d'Achat",1579,,Epuisé,LENOVO,Intel Core i5,FreeDos,16 Go DDR4,512 Go SSD,,Intel UHD Graphics avec Wi,,1 an + Clavier & Souris Livraison Gratuite à partir de 300DT d'Achat,Noir
62649,Pc de Bureau Pro MYTEK i5 12ème Gén 16G 1To SSD - Noir,SHIELD-12400-16G-1T,"Processeur: Intel Core i5-12400 ( 2.50 GHz up to 4.40 GHz Turbo max , 18Mo Mémoire cache, Hexa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 16Go ( 2 x 8Go ) DDR4 3200Mhz - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600-W3000 - Carte mère: MSI PRO H610M-E DDR4 mATX - Carte graphique: Intel UHD Graphics 730 - Refroidisseur CPU: DEEPCOOL AIR-COOLER AG200 LGA1700/AM5 TDP 100W - Boîtier MSI PRO SHIELD M100P / Micro-ATX / 1 ventilo 80 - Bloc d'alimentation MSI MAG A300N-H - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",1579,,En arrivage,MYTEK,Intel Core i5,FreeDos,16Go ( 2 x 8Go ) DDR4 3200Mhz,MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600,MSI PRO H610M,Intel UHD Graphics 730,,1 an Retrait en Magasin ou Livraison Gratuite *,Noir
66902,PC de Bureau DELL Tower ECT1250 i5 14è Gén 8Go 512Go SSD - Noir,ECT1250-I5,"Processeur: Intel Core i5 14400 (Up to 4.7 GHz Turbo max , 20Mo de Mémoire Cache, 10-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go DDR5 - Disque Dur: 512Go SSD - Carte Graphique: Intel® UHD Graphics 730 avec Wifi, Bluetooth, 4x USB 2.0, 1x USB-C 3.2 Gen 1 , 3x USB 3.2 Gen 1, 1x HDMI 2.1, 1x DisplayPort, 1x RJ45, 1 prise Jack globale de casque - Couleur: Noir - Garantie: 1 an + Clavier & Souris Retrait en Magasin ou Livraison Gratuite *",1579,,En stock,DELL,"Intel Core i5 14400 (Up to 4.7 GHz Turbo max , 20Mo de Mémoire Cache, 10",FreeDos,8 Go DDR5,512Go SSD,,"Intel® UHD Graphics 730 avec Wifi, Bluetooth, 4x USB 2.0, 1x USB",,1 an + Clavier & Souris Retrait en Magasin ou Livraison Gratuite *,Noir
