id,name,sku,description,price,special_price,erpstock_label,manufacturer_label,Processeur,Système d'exploitation,Mémoire RAM,Disque Dur,Carte mère,Carte Graphique,Dimensions,Garantie,Couleur
64979,PC Portable BMAX MaxBook X17 Power i9 12è Gén 32Go 1To SSD ,BMAX-X17POWER,"Écran 15.6"" Full HD, IPS - Processeur: Intel Core i9-12900HK (Up to 5.00 GHz Turbo max , 24Mo de mémoire cache, 14-Cores ) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 32 Go DDR4 - Disque Dur: 1 To SSD - Carte Graphique: Intel Iris Xᵉ Graphics avec Wi-Fi, Bluetooth, 3x USB 3.2, 1x HDMI, Prise casque stéréo 3,5 mm, Lecteur de carte Micro SD - Clavier pleine taille QWERTY - Couleur: Gris - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",1819,,En stock,BMAX,Intel Core i9,Windows 11 Pro,32 Go DDR4,1 To SSD,,Intel Iris Xᵉ Graphics avec Wi,,1 an Retrait en Magasin ou Livraison Gratuite *,Gris
64294,PC Portable ASUS Vivobook 15 X1502VA i5 13è Gén 24G 512G SSD - Bleu,X1502VA-BQ903W-24G,"Écran 15.6"" FULL HD - Processeur: Intel Core i5-13420H (Up to 4.60 GHz Turbo max , 12Mo Mémoire cache, Octa-Core )  - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 24Go - Disque Dur: 512 Go SSD - Carte Graphique: Intel UHD Graphics avec Wifi, Bluetooth, 1x USB 2.0 Type-A, 1x USB 3.2 Gen 1 Type-C, 2x USB 3.2 Gen 1 Type-A, 1x HDMI 1.4, 1x Prise audio combo 3,5 mm - Clavier chiclet avec touche numérique - Couleur: Bleu - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",1829,,En stock,ASUS,Intel Core i5,Windows 11 Famille,24Go,512 Go SSD,,"Intel UHD Graphics avec Wifi, Bluetooth, 1x USB 2.0 Type",,1 an Retrait en Magasin ou Livraison Gratuite *,Bleu
58457,Pc Portable DELL Vostro 3530 i5 13è Gén 24G 512Go SSD - Noir,N3409PVNB3530-24G,"Écran 15.6"" Full HD, 120Hz - Processeur: Intel Core i5-1334U (Up to 4.60 GHz Turbo max , 12 Mo de mémoire cache, 10-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 24 Go - Disque dur: 512 Go SSD - Carte graphique: Intel® UHD Graphics avec WiFi, Bluetooth, 1x USB 2.0, 1x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 1.4, 1x RJ-45, 1x Prise jack pour casque, Lecteur de carte mémoire SD 3.0, Prise jack d’alimentation - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",1859,,En stock,DELL,Intel Core i5,FreeDos,24 Go,512 Go SSD,,"Intel® UHD Graphics avec WiFi, Bluetooth, 1x USB 2.0, 1x USB 3.2 Gen 1, 1x USB",,1 an Retrait en Magasin ou Livraison Gratuite *,Noir
64151,PC Portable HP 15-fd1079nk Ultra 5 125H 16Go 512Go SSD - Noir,C65BQEA,"Écran 15.6"" Full HD, IPS - Processeur: Intel Core Ultra 5 125H (Up to 4.5 GHz Turbo max , 18 Mo de mémoire cache, 14-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go DDR5 - Disque Dur: 512Go SSD - Carte Graphique: Intel® Arc™ Graphics avec Wi-Fi, Bluetooth, 2x USB Type-A, 1x USB Type-C, 1x HDMI 1.4b, 1x prise combinée casque/microphone, 1x prise secteur Smart Pin - Clavier noir profond, de grande taille avec pavé numérique - Couleur: Noir - Garantie: 1an Retrait en Magasin ou Livraison Gratuite *",1859,,En stock,HP,"Intel Core Ultra 5 125H (Up to 4.5 GHz Turbo max , 18 Mo de mémoire cache, 14",FreeDos,16 Go DDR5,512Go SSD,,Intel® Arc™ Graphics avec Wi,,1an Retrait en Magasin ou Livraison Gratuite *,Noir
66815,PC Portable DELL 16 Intel Core 5 120U 24Go 512Go SSD - Noir,DC16250-C5-24G,"Écran 16"" WUXGA IPS - Processeur: Intel Core 5 120U (Up to 5 GHz Turbo max , 12Mo de mémoire cache, 10-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 24 Go - Disque dur: 512 Go SSD - Carte graphique: Intel® Graphics avec Wi-Fi, Bluetooth, 2x USB-A 3.2 Gen 1, 1x USB-C 3.2 Gen 2, 1x HDMI 1.4, 1 prise jack audio universelle, 1 prise jack d’alimentation - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",1859,,En stock,DELL,"Intel Core 5 120U (Up to 5 GHz Turbo max , 12Mo de mémoire cache, 10",FreeDos,24 Go,512 Go SSD,,Intel® Graphics avec Wi,,1 an Retrait en Magasin ou Livraison Gratuite *,Noir
67805,PC Portable HP 15-fd1108nk Intel Core 5 120U 16G 512Go SSD - Silver ,CJ8E6EA-W11P,"Écran 15.6"" Full HD - Processeur: Intel Core 5 120U (Up to 5 GHz Turbo max , 12 Mo de mémoire cache, 10-Cores ) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 16 Go DDR4 - Disque Dur: 512Go SSD - Carte Graphique: Intel® Graphics avec Wi-Fi, Bluetooth, 2x USB Type-A, 1x USB Type-C, 1x HDMI 1.4b, 1 prise combinée casque/microphone, 1 prise secteur Smart Pin - Clavier de taille standard gris clair avec pavé numérique - Couleur: Silver - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",1865,,En arrivage,HP,"Intel Core 5 120U (Up to 5 GHz Turbo max , 12 Mo de mémoire cache, 10",Windows 11 Pro,16 Go DDR4,512Go SSD,,Intel® Graphics avec Wi,,1 an Retrait en Magasin ou Livraison Gratuite *,Silver
68158,PC Portable ASUS Vivobook 15 M1502YA AMD RYZEN 7 16G 512Go SSD - Silver,M1502YA-NJ147W,"Écran 15.6"" Full HD - Processeur: AMD Ryzen™ 7 7730U (2 GHz up to 4.5 GHz Turbo max , 16 Mo de mémoire cache, Octa-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16 Go - Disque Dur: 512 Go SSD - Carte Graphique: AMD Radeon™ Graphics avec Wi-Fi, Bluetooth, 1x USB 2.0 Type-A, 1x USB 3.2 Gen 1 Type-C, 2x USB 3.2 Gen 1 Type-A, 1x HDMI 1.4, 1x Prise audio combinée 3.5 mm - Clavier Chiclet - Couleur: Silver - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",1879,,En arrivage,ASUS,"AMD Ryzen™ 7 7730U (2 GHz up to 4.5 GHz Turbo max , 16 Mo de mémoire cache, Octa",Windows 11 Famille,16 Go,512 Go SSD,,AMD Radeon™ Graphics avec Wi,,1 an Retrait en Magasin ou Livraison Gratuite *,Silver
68004,PC Portable HP 15-fd1077nk Ultra 5 125H 16Go 512Go SSD - Silver & Or Chaud,C65BLEA,"Écran 15.6"" Full HD, IPS - Processeur: Intel Core Ultra 5 125H (Up to 4.5 GHz Turbo max , 18 Mo de mémoire cache, 14-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go DDR5 - Disque Dur: 512Go SSD - Carte Graphique: Intel® Arc™ Graphics avec Wi-Fi, Bluetooth, 2x USB Type-A, 1x USB Type-C, 1x HDMI 1.4b, 1x prise combinée casque/microphone, 1x prise secteur Smart Pin - Clavier de taille standard gris clair avec pavé numérique - Couleur: Silver & Or Chaud - Garantie: 1an Retrait en Magasin ou Livraison Gratuite *",1889,,En stock,HP,"Intel Core Ultra 5 125H (Up to 4.5 GHz Turbo max , 18 Mo de mémoire cache, 14",FreeDos,16 Go DDR5,512Go SSD,,Intel® Arc™ Graphics avec Wi,,1an Retrait en Magasin ou Livraison Gratuite *,Silver & Or Chaud
64680,PC Portable HP 15-fd1079nk Ultra 5 125H 16G 512G SSD - Noir,BU-C65BQEA-K,"Écran 15.6"" Full HD, IPS - Processeur: Intel Core Ultra 5 125H (Up to 4.5 GHz Turbo max , 18 Mo de mémoire cache, 14-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go DDR5 - Disque Dur: 512Go SSD - Carte Graphique: Intel® Arc™ Graphics avec Wi-Fi, Bluetooth, 2x USB Type-A, 1x USB Type-C, 1x HDMI 1.4b, 1x prise combinée casque/microphone, 1x prise secteur Smart Pin - Clavier noir profond, de grande taille avec pavé numérique - Couleur: Noir - Garantie: 1an + Antivirus KASPERSKY Retrait en Magasin ou Livraison Gratuite *",1895,,En stock,HP,"Intel Core Ultra 5 125H (Up to 4.5 GHz Turbo max , 18 Mo de mémoire cache, 14",FreeDos,16 Go DDR5,512Go SSD,,Intel® Arc™ Graphics avec Wi,,1an + Antivirus KASPERSKY Retrait en Magasin ou Livraison Gratuite *,Noir
68091,PC Portable DELL Pro 15 Essential i7 13è Gén 8Go 512Go SSD - Noir,PV15250-I7,"Écran 15.6"" Full HD IPS, 120Hz - Processeur: Intel Core i7-1355U (Up to 5 GHz Turbo max , 12Mo de mémoire cache, 10-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go DDR5 - Disque dur: 512 Go SSD - Carte graphique: Intel UHD Graphics avec Wi-Fi, Bluetooth, 1x USB 3.2 Gen 1, 1x USB 2.0, 1x HDMI 1.4, 1 port audio universel et Lecteur de carte SD - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",1895,,En stock,DELL,Intel Core i7,FreeDos,8 Go DDR5,512 Go SSD,,Intel UHD Graphics avec Wi,,1 an Retrait en Magasin ou Livraison Gratuite *,Noir
64677,PC Portable HP 15-fd1079nk Ultra 5 125H 16G 512Go SSD - Noir,C65BQEA-W11P,"Écran 15.6"" Full HD, IPS - Processeur: Intel Core Ultra 5 125H (Up to 4.5 GHz Turbo max , 18 Mo de mémoire cache, 14-Cores ) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 16 Go DDR5 - Disque Dur: 512Go SSD - Carte Graphique: Intel® Arc™ Graphics avec Wi-Fi, Bluetooth, 2x USB Type-A, 1x USB Type-C, 1x HDMI 1.4b, 1x prise combinée casque/microphone, 1x prise secteur Smart Pin - Clavier noir profond, de grande taille avec pavé numérique - Couleur: Noir - Garantie: 1an Retrait en Magasin ou Livraison Gratuite *",1909,,En arrivage,HP,"Intel Core Ultra 5 125H (Up to 4.5 GHz Turbo max , 18 Mo de mémoire cache, 14",Windows 11 Pro,16 Go DDR5,512Go SSD,,Intel® Arc™ Graphics avec Wi,,1an Retrait en Magasin ou Livraison Gratuite *,Noir
57118,PC Portable ASUS Vivobook 15 X1502VA i7 13è Gén 8G 512Go SSD - Silver,X1502VA-NJ654W,"Écran 15.6"" FULL HD - Processeur: Intel Core i7-13620H (Up to 4,90 GHz Turbo max , 24Mo Mémoire cache, 10-Cores ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8 Go DDR4 - Disque Dur: 512 Go SSD - Carte Graphique: Intel UHD Graphics avec Wifi, Bluetooth, 1x USB 2.0 Type-A, 1x USB 3.2 Gen 1 Type-C, 2x USB 3.2 Gen 1 Type-A, 1x HDMI 1.4, 1x Prise audio combo 3,5 mm, 1x Entrée CC - Clavier chiclet avec touche numérique - Couleur: Silver - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",1929,,En stock,ASUS,Intel Core i7,Windows 11 Famille,8 Go DDR4,512 Go SSD,,"Intel UHD Graphics avec Wifi, Bluetooth, 1x USB 2.0 Type",,1 an Retrait en Magasin ou Livraison Gratuite *,Silver
57576,PC Portable ASUS Vivobook 15 X1502VA i5 13è Gén 24G 512Go SSD - Bleu,X1502VA-NJ561W-24G,"Écran 15.6"" Full HD - Processeur: Intel Core i5-13420H (Up to 4.60 GHz Turbo max , 12Mo Mémoire cache, Octa-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 24 Go DDR4 - Disque Dur: 512 Go SSD - Carte Graphique: Intel UHD Graphics avec Wifi, Bluetooth, 1x USB 2.0 Type-A, 1x USB 3.2 Gen 1 Type-C, 2x USB 3.2 Gen 1 Type-A, 1x HDMI 1.4, 1x prise audio combinée 3,5 mm, 1x entrée CC - Clavier chiclet avec touche numérique - Couleur: Bleu - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",1929,,En stock,ASUS,Intel Core i5,Windows 11 Famille,24 Go DDR4,512 Go SSD,,"Intel UHD Graphics avec Wifi, Bluetooth, 1x USB 2.0 Type",,1 an Retrait en Magasin ou Livraison Gratuite *,Bleu
63403,PC Portable LENOVO ThinkBook 16 G8 IRL Intel Core 5 210H 8Go 512Go SSD - Gris,21SH003DFE,"Ecran 16"" WUXGA, IPS - Processeur: Intel Core 5 210H (Up to 4.8 GHz Turbo max , 12 Mo de mémoire cache, Octa-Core ) - Systéme d'exploitation: FreeDos - Mémoire: 8 Go DDR5 - Disque dur: 512Go SSD - Carte graphique: Intel® Graphics avec Wifi, Bluetooth, 2x USB-A 3.2 Gen 1, 1x USB-C 3.2 Gen 2, 1x USB-C Thunderbolt™ 4 / USB4, 1x HDMI® 2.1, 1x RJ-45, 1x prise combinée casque/microphone (3,5 mm) et Lecteur de carte SD - Lecteur d'empreintes digitales Style tactile - Couleur: Gris arctique - Garantie: 2 ans + Sacoche Lenovo T210 Retrait en Magasin ou Livraison Gratuite *",1929,,En stock,LENOVO,"Intel Core 5 210H (Up to 4.8 GHz Turbo max , 12 Mo de mémoire cache, Octa",,,512Go SSD,,"Intel® Graphics avec Wifi, Bluetooth, 2x USB",,2 ans + Sacoche Lenovo T210 Retrait en Magasin ou Livraison Gratuite *,Gris arctique
66580,PC Portable HP 15-fd1075nk Ultra 5 125H 16Go 512Go SSD - Silver & Or Chaud,C65BJEA,"Écran 15.6"" Full HD, IPS - Processeur: Intel Core Ultra 5 125H (Up to 4.5 GHz Turbo max , 18 Mo de mémoire cache, 14-Cores ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16 Go DDR5 - Disque Dur: 512Go SSD - Carte Graphique: Intel® Arc™ Graphics avec Wi-Fi, Bluetooth, 2x USB Type-A, 1x USB Type-C, 1x HDMI 1.4b, 1x prise combinée casque/microphone, 1x prise secteur Smart Pin - Clavier de taille standard gris clair avec pavé numérique - Couleur: Silver & Or Chaud - Garantie: 1an Retrait en Magasin ou Livraison Gratuite *",1929,,En stock,HP,"Intel Core Ultra 5 125H (Up to 4.5 GHz Turbo max , 18 Mo de mémoire cache, 14",Windows 11 Famille,16 Go DDR5,512Go SSD,,Intel® Arc™ Graphics avec Wi,,1an Retrait en Magasin ou Livraison Gratuite *,Silver & Or Chaud
68436,PC Portable HP 15-fd1077nk Ultra 5 125H 16G 512Go SSD - Silver & Or Chaud,C65BLEA-W11P,"Écran 15.6"" Full HD, IPS - Processeur: Intel Core Ultra 5 125H (Up to 4.5 GHz Turbo max , 18 Mo de mémoire cache, 14-Cores ) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 16 Go DDR5 - Disque Dur: 512Go SSD - Carte Graphique: Intel® Arc™ Graphics avec Wi-Fi, Bluetooth, 2x USB Type-A, 1x USB Type-C, 1x HDMI 1.4b, 1x prise combinée casque/microphone, 1x prise secteur Smart Pin - Clavier de taille standard gris clair avec pavé numérique - Couleur: Silver & Or Chaud - Garantie: 1an Retrait en Magasin ou Livraison Gratuite *",1939,,En arrivage,HP,"Intel Core Ultra 5 125H (Up to 4.5 GHz Turbo max , 18 Mo de mémoire cache, 14",Windows 11 Pro,16 Go DDR5,512Go SSD,,Intel® Arc™ Graphics avec Wi,,1an Retrait en Magasin ou Livraison Gratuite *,Silver & Or Chaud
66259,PC Portable DELL 15 i7 13è Gén 16Go 512Go SSD - Noir,DC15250-I7,"Écran 15.6"" Full HD IPS, 120Hz - Processeur: Intel Core i7-1355U (Up to 5 GHz Turbo max , 12Mo de mémoire cache, 10-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go - Disque dur: 512 Go SSD - Carte graphique: Intel UHD Graphics avec Wi-Fi, Bluetooth, USB 3.2 Gen 1, USB 2.0, 1x HDMI 1.4, 1 port audio universel et Lecteur de carte SD - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",1949,,En stock,DELL,Intel Core i7,FreeDos,16 Go,512 Go SSD,,Intel UHD Graphics avec Wi,,1 an Retrait en Magasin ou Livraison Gratuite *,Noir
61097,PC Portable LENOVO IdeaPad Slim 3 15IRH10 i7 13è Gén 16Go 512Go SSD - Gris,83K100E7FG,"Écran 15.3"" WUXGA, IPS - Processeur: Intel Core i7-13620H (Up to 4.90 GHz Turbo max , 24 Mo de mémoire cache, 10-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go DDR5 - Disque Dur: 512 Go SSD - Carte Graphique: Intel UHD Graphics avec Wifi - Bluetooth, 2x USB-A 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI® 1.4, 1x prise combinée casque/microphone (3,5 mm) et Lecteur de carte SD - Clavier français / arabe - Couleur: Gris Luna - Garantie: 2 ans Retrait en Magasin ou Livraison Gratuite *",1959,,En arrivage,LENOVO,Intel Core i7,FreeDos,16 Go DDR5,512 Go SSD,,Intel UHD Graphics avec Wifi,,2 ans Retrait en Magasin ou Livraison Gratuite *,Gris Luna
68316,PC Portable LENOVO IdeaPad Slim 3 15IRH10 i7 13è Gén 16G 512Go SSD - Gris,83K100Q6FG,"Écran 15.3"" WUXGA, IPS - Processeur: Intel Core i7-13620H (Up to 4.90 GHz Turbo max , 24 Mo de mémoire cache, 10-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go DDR5 - Disque Dur: 512 Go SSD - Carte Graphique: Intel UHD Graphics avec Wifi - Bluetooth, 2x USB-A 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI® 1.4, 1x prise combinée casque/microphone (3,5 mm) et Lecteur de carte SD - Clavier français / arabe - Couleur: Gris Luna - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",1959,,En stock,LENOVO,Intel Core i7,FreeDos,16 Go DDR5,512 Go SSD,,Intel UHD Graphics avec Wifi,,1 an Retrait en Magasin ou Livraison Gratuite *,Gris Luna
66590,PC Portable HP 15-fd1076nk Ultra 5 125H 16Go 1To SSD - Gris,C65BKEA,"Écran 15.6"" Full HD, IPS - Processeur: Intel Core Ultra 5 125H (Up to 4.5 GHz Turbo max , 18 Mo de mémoire cache, 14-Cores ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16 Go DDR5 - Disque Dur: 1To SSD - Carte Graphique: Intel® Arc™ Graphics avec Wi-Fi, Bluetooth, 2x USB Type-A, 1x USB Type-C, 1x HDMI 1.4b, 1x prise combinée casque/microphone, 1x prise secteur Smart Pin - Clavier noir profond, de grande taille avec pavé numérique - Couleur: Noir - Garantie: 1an Retrait en Magasin ou Livraison Gratuite *",1985,,En stock,HP,"Intel Core Ultra 5 125H (Up to 4.5 GHz Turbo max , 18 Mo de mémoire cache, 14",Windows 11 Famille,16 Go DDR5,1To SSD,,Intel® Arc™ Graphics avec Wi,,1an Retrait en Magasin ou Livraison Gratuite *,Noir
51946,Pc Portable DELL Vostro 3530 i7 13è Gén 16Go 512G SSD - Noir,N1601PVNB3530-16G,"Écran 15.6"" Full HD, 120Hz - Processeur: Intel Core i7-1355U (Up to 5 GHz Turbo max , 12 Mo de mémoire cache, 10-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go - Disque dur: 512 Go SSD - Carte graphique: Intel® UHD Graphics avec WiFi, Bluetooth, 1x USB 2.0, 1x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 1.4, 1x RJ-45, 1x Prise jack pour casque, Lecteur de carte mémoire SD 3.0, Prise jack d’alimentation - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",2129,1989.0,En arrivage,DELL,Intel Core i7,FreeDos,16 Go,512 Go SSD,,"Intel® UHD Graphics avec WiFi, Bluetooth, 1x USB 2.0, 1x USB 3.2 Gen 1, 1x USB",,1 an Retrait en Magasin ou Livraison Gratuite *,Noir
63480,PC Portable ASUS Vivobook 15 X1502VA i7 13è Gén 8G 512G SSD - Bleu,X1502VA-BQ1063W,"Écran 15.6"" FULL HD - Processeur: Intel Core i7-13620H (Up to 4.90 GHz Turbo max , 24Mo Mémoire cache, 10-Cores )  - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8 Go DDR4 - Disque Dur: 512 Go SSD - Carte Graphique: Intel UHD Graphics avec Wifi, Bluetooth, 1x USB 2.0 Type-A, 1x USB 3.2 Gen 1 Type-C, 2x USB 3.2 Gen 1 Type-A, 1x HDMI 1.4, 1x Prise audio combo 3,5 mm, 1x Entrée CC - Clavier chiclet avec touche numérique - Couleur: Bleu - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",1995,,En stock,ASUS,Intel Core i7,Windows 11 Famille,8 Go DDR4,512 Go SSD,,"Intel UHD Graphics avec Wifi, Bluetooth, 1x USB 2.0 Type",,1 an Retrait en Magasin ou Livraison Gratuite *,Bleu
63482,PC Portable ASUS Vivobook 15 X1502VA i7 13è Gén 8G 512G SSD - Silver,X1502VA-BQ1064W,"Écran 15.6"" FULL HD - Processeur: Intel Core i7-13620H (Up to 4.90 GHz Turbo max , 24Mo Mémoire cache, 10-Cores )  - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8 Go DDR4 - Disque Dur: 512 Go SSD - Carte Graphique: Intel UHD Graphics avec Wifi, Bluetooth, 1x USB 2.0 Type-A, 1x USB 3.2 Gen 1 Type-C, 2x USB 3.2 Gen 1 Type-A, 1x HDMI 1.4, 1x Prise audio combo 3,5 mm, 1x Entrée CC - Clavier chiclet avec touche numérique - Couleur: Silver - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",1995,,En stock,ASUS,Intel Core i7,Windows 11 Famille,8 Go DDR4,512 Go SSD,,"Intel UHD Graphics avec Wifi, Bluetooth, 1x USB 2.0 Type",,1 an Retrait en Magasin ou Livraison Gratuite *,Silver
37198,Pc Portable HP 15-fc0015nk AMD RYZEN 7 20Go 512Go SSD - Silver,886J5EA-20G,"Écran 15.6"" Full HD - Processeur: AMD Ryzen™ 7 7730U ( 2.0 GHz up to 4.5 GHz Turbo max , 16 Mo de mémoire cache, Octa-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 20 Go DDR4-3200 MHz - Disque Dur: 512Go SSD - Carte Graphique: AMD Radeon Graphics avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 1.4b, 1x prise combinée casque/microphone, 1x prise adaptateur secteur Smart Pin - Clavier complet gris clair rétroéclairé avec pavé numérique - Couleur: Silver - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",1999,,Epuisé,HP,"AMD Ryzen™ 7 7730U ( 2.0 GHz up to 4.5 GHz Turbo max , 16 Mo de mémoire cache, Octa",Windows 11 Famille,20 Go DDR4,512Go SSD,,AMD Radeon Graphics avec Wi,,1 an Retrait en Magasin ou Livraison Gratuite *,Silver
64528,PC Portable HP 15-fd1079nk Ultra 5 125H 24Go 512Go SSD - Noir,C65BQEA-24G,"Écran 15.6"" Full HD, IPS - Processeur: Intel Core Ultra 5 125H (Up to 4.5 GHz Turbo max , 18 Mo de mémoire cache, 14-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 24 Go DDR5 - Disque Dur: 512Go SSD - Carte Graphique: Intel® Arc™ Graphics avec Wi-Fi, Bluetooth, 2x USB Type-A, 1x USB Type-C, 1x HDMI 1.4b, 1x prise combinée casque/microphone, 1x prise secteur Smart Pin - Clavier noir profond, de grande taille avec pavé numérique - Couleur: Noir - Garantie: 1an Retrait en Magasin ou Livraison Gratuite *",2025,,En stock,HP,"Intel Core Ultra 5 125H (Up to 4.5 GHz Turbo max , 18 Mo de mémoire cache, 14",FreeDos,24 Go DDR5,512Go SSD,,Intel® Arc™ Graphics avec Wi,,1an Retrait en Magasin ou Livraison Gratuite *,Noir
64682,PC Portable HP 15-fd1079nk Ultra 5 125H 24G 512Go SSD - Noir,BU-C65BQEA-24G-K,"Écran 15.6"" Full HD, IPS - Processeur: Intel Core Ultra 5 125H (Up to 4.5 GHz Turbo max , 18 Mo de mémoire cache, 14-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 24 Go DDR5 - Disque Dur: 512Go SSD - Carte Graphique: Intel® Arc™ Graphics avec Wi-Fi, Bluetooth, 2x USB Type-A, 1x USB Type-C, 1x HDMI 1.4b, 1x prise combinée casque/microphone, 1x prise secteur Smart Pin - Clavier noir profond, de grande taille avec pavé numérique - Couleur: Noir - Garantie: 1an + Antivirus KASPERSKY Retrait en Magasin ou Livraison Gratuite *",2039,,En stock,HP,"Intel Core Ultra 5 125H (Up to 4.5 GHz Turbo max , 18 Mo de mémoire cache, 14",FreeDos,24 Go DDR5,512Go SSD,,Intel® Arc™ Graphics avec Wi,,1an + Antivirus KASPERSKY Retrait en Magasin ou Livraison Gratuite *,Noir
57120,PC Portable ASUS Vivobook 15 X1502VA i7 13è Gén 16G 512Go SSD - Silver,X1502VA-NJ654W-16G,"Écran 15.6"" FULL HD - Processeur: Intel Core i7-13620H (Up to 4,90 GHz Turbo max , 24Mo Mémoire cache, 10-Cores ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16 Go DDR4 - Disque Dur: 512 Go SSD - Carte Graphique: Intel UHD Graphics avec Wifi, Bluetooth, 1x USB 2.0 Type-A, 1x USB 3.2 Gen 1 Type-C, 2x USB 3.2 Gen 1 Type-A, 1x HDMI 1.4, 1x Prise audio combo 3,5 mm, 1x Entrée CC - Clavier chiclet avec touche numérique - Couleur: Silver - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",2045,,En arrivage,ASUS,Intel Core i7,Windows 11 Famille,16 Go DDR4,512 Go SSD,,"Intel UHD Graphics avec Wifi, Bluetooth, 1x USB 2.0 Type",,1 an Retrait en Magasin ou Livraison Gratuite *,Silver
59016,Pc Portable DELL Vostro 3530 i5 13è Gén 32Go 512Go SSD - Noir,N3409PVNB3530-32G,"Écran 15.6"" Full HD, 120Hz - Processeur: Intel Core i5-1334U (Up to 4.60 GHz Turbo max , 12 Mo de mémoire cache, 10-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 32 Go - Disque dur: 512 Go SSD - Carte graphique: Intel® UHD Graphics avec WiFi, Bluetooth, 1x USB 2.0, 1x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 1.4, 1x RJ-45, 1x Prise jack pour casque, Lecteur de carte mémoire SD 3.0, Prise jack d’alimentation - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",2059,,Epuisé,DELL,Intel Core i5,FreeDos,32 Go,512 Go SSD,,"Intel® UHD Graphics avec WiFi, Bluetooth, 1x USB 2.0, 1x USB 3.2 Gen 1, 1x USB",,1 an Retrait en Magasin ou Livraison Gratuite *,Noir
